(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters_second_pass,warning_second_pass
100,0,24,24,1,1,5,0,
100,0,0,0,1.03,0.5,0,0,
100,0,0,0,1.13,1,0,0,
100,0,6.63,22.16,0.92,1,0,0,
100,0,1.78,1.76,1.03,1,0,0,
100,0,1.71,1.76,1.03,1,0,0,
100,1,10,24,1,1,1,0,
100,1,0.88,30,1,2,1,0,
100,0,2.66,64.39,1.02,1.22,0,0,
100,0,31.36,30,2.75,3,0,0,
100,0,7,7,1,1,0,0,
100,0,1.8,1,1,1,0,0,
100,0,1,1,1,1,0,0,
100,0,1,1,1,1,0,0,
100,15,8.92,20,1,1,0,0,
95.65,0,0,0,1.07,1.25,0,0,
100,0,2.89,600.2,1.09,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,2.61,249,0.97,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,37.14,5,1,1,0,0,
100,0,1.17,1.17,1,1,0,0,
100,0,15.27,0,0.38,1,2,0,
100,0,2.6,0,1.66,1,2,0,
95.83,8,19.76,15.2,1,1.09,0,0,
100,0,2,4,1,1,0,0,
100,0,5.54,39.16,1.07,0.75,0,0,
100,0,5.45,39.84,1.12,0.97,0,0,
100,0,8.3,30.86,1,0.7,0,0,
100,0,2.03,1.11,1,1,1,0,
100,0,0.59,0.5,0.97,1,0,0,
100,0,0.9,1,0.99,1,0,0,
100,0,0,0,0.94,1,0,0,
100,0,115.75,20,0.8,0.6,0,0,
100,0,24.37,15,1.27,0.6,0,0,
100,0,29,8.8,0.65,1,0,0,
100,0,32.5,14.33,0.84,0.6,0,0,
100,0,2.3,10.95,1,1,0,0,
100,0,1,1,1.34,1.34,0,0,
100,0,37.6,103.33,0.89,1,0,0,
100,0,9.37,6.67,1.08,1,0,0,
100,0,5.22,12,0.93,1,0,0,
100,0,3.9,30.29,0.91,1,0,0,
100,0,6.93,30,0.96,1,0,0,
100,0,7.2,26,0.9,0.92,0,0,
100,0,1,1,1.34,1.34,0,0,
100,0,1,1,1.23,1.28,0,0,
100,0,2.25,31.33,1,1,0,0,
100,0,25.65,311,0.88,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,3.95,26.71,0.89,1,0,0,
100,0,0.77,1.5,1,1,0,0,
100,0,0.01,0,1.24,0.17,0,0,
100,0,6.79,1,0.9,1,0,0,
100,0,29.29,310,0.88,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,12.79,49,0.83,1.33,0,0,
90.36,8,4.23,39.57,2.8,2.33,1,0,
100,14,2.67,40.63,1,1.14,10,0,
100,0,4.94,0,-0.74,1,0,0,
100,0,45.64,70.7,0.79,1,10,0,
100,0,94.38,41.5,0.89,1,0,0,
100,0,26.92,114,0.99,0.5,9,0,
100,0,4.23,27,0.94,0.97,0,0,
100,0,3.75,30.29,0.95,1,0,0,
100,0,7.2,26,0.9,0.92,0,0,
100,0,8.8,4,1,1,1,0,
100,0,8.4,3,1,1,1,0,
100,0,1.13,4.67,1.14,1,0,0,
100,0,24,24,1,1,5,0,
100,0,1.3,5.25,228,2,0,0,
100,0,0.83,4.17,240,6,0,0,
100,0,37.42,106.25,0.77,0.67,17,0,
100,0,27.52,150,1.14,0.45,3,0,
100,0,38.17,44,4,2,0,0,
100,0,3.78,3.78,1,1,1,0,
100,0,6.16,4.83,1,-1.5,3,0,
97.37,1,1.65,4,0.66,0.75,0,0,
97.06,1,5.2,8.67,0.81,0.75,0,0,
100,0,2.36,1.36,1,1,0,0,
100,0,2.29,2.29,1,1,0,0,
100,1,9.6,12,1,1,1,0,
100,0,0.45,4.67,1.05,1,0,0,
100,0,1.67,4.67,0.83,1,0,0,
100,0,1.33,5,71.67,1,0,0,
100,0,0.52,4.8,205.33,5,0,0,
90,0,6.3,1.78,0.99,1.67,0,0,
90,0,6.71,1.78,0.94,1.67,0,0,
81.82,0,4.77,13.82,1.26,1.16,0,0,
100,0,124.86,278.54,0.94,1.08,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,98.39,122.54,0.82,1.26,0,0,
100,0,105.15,24,1,1,0,0,
100,0,0.76,10.67,0.89,1,0,0,
100,0,2.99,301.4,0.97,2.5,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
98.29,29,17.07,7.26,0.96,1.05,0,0,
96.4,5,20.47,6.44,1.04,1.31,0,0,
98.14,12,14.88,13.84,0.97,0.92,0,0,
100,0,6,4,1,1,0,0,
100,0,0,0,0.73,0.13,0,0,
100,1,4.4,24,0.83,1,1,0,
100,1,0,10,1,1,0,0,
100,0,3.5,5.59,1,1,0,0,
100,0,3.83,7.66,1,1,0,0,
100,0,1,2,1,1,0,0,
100,0,9.5,30,0.82,1,0,0,
100,0,6,4,1,1,0,0,
100,0,12.07,12.07,1,1,0,0,
100,0,11.43,11.25,1.4,2,0,0,
100,1,133.17,29,1,0.5,1,0,
100,1,0.57,10,1,1,1,0,
96.26,10,17.34,20.6,0.99,0.88,0,0,
96.71,6,10.33,15.66,1,0.95,0,0,
100,0,1.5,4,2,1,0,0,
100,0,1.5,4,2,1,0,0,
100,0,1.81,14.06,1,1,0,0,
100,0,11.43,11.25,1.4,2,0,0,
100,0,6.5,39.29,1.5,1.17,0,0,
100,0,1,1,1.23,1.28,0,0,
100,0,1.85,28,1,1,0,0,
100,0,5.54,39.16,1.07,0.75,0,0,
100,0,6,4,1,1,0,0,
100,0,3.87,2.86,1.41,1.17,0,0,
100,0,0.7,5,356,1.67,0,8,BPE-I values are very high compared to normal data (atleast 250 times higher). Other metrics seem to be within range. Could indicate that majority of effort is being spent in addressing backlog incidents
100,0,0.5,2,635,15,0,8,BPE-I values are very high compared to normal data (atleast 250 times higher). Other metrics seem to be within range. Could indicate that majority of effort is being spent in addressing backlog incidents
100,0,2.45,1.45,1,1,0,0,
100,1,1.25,5.5,1.6,1,0,0,
100,0,75,100,1.33,1,0,0,
100,0,11.85,143,1,-0.04,0,0,
100,0,12.25,280,1.08,-0.04,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
81.82,0,5.85,13.82,0.95,1.16,0,0,
100,18,8.93,39.2,1.05,1.25,0,0,
100,5,9.77,31.67,0.97,0.23,0,0,
100,0,37.54,50,-0.38,1,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
99.75,1,1.91,3,1,1,1,0,
99.75,0,2,3,1,1,0,0,
100,0,1,1,1,1,0,0,
100,0,6.79,80,1.17,2,0,0,
93.33,1,4,53,0.89,0.35,0,0,
100,3,11.25,3.05,1.33,1,3,0,
100,0,5,4,1,1,0,0,
100,3,8.83,2,1,1,2,0,
100,1,5.13,24,1,1,1,0,
100,0,5.75,440,0.98,0.5,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,0,0,0.95,0.08,0,0,
100,12,10.18,20,1,1,0,0,
100,1,0.88,30,1,2,1,0,
100,0,8.3,30.86,1,0.7,0,0,
100,0,5.6,5.79,1.02,0.88,0,0,
100,0,14.27,20,0.95,1,0,0,
100,0,5.78,37.93,0.97,0.94,0,0,
96.61,0,2,8,1.07,0.5,0,0,
100,0,4,8,1,1,0,0,
100,4,4.53,21.33,1,-0.6,2,0,
100,0,1.09,0.56,0.89,0.9,0,0,
100,0,0.71,1,1,1,0,0,
100,0,75,100,1.33,1,0,0,
100,0,2.25,6,1.21,1,1,0,
100,0,11.38,35,1.09,1,2,0,
100,0,11.52,35,0.95,1,0,0,
100,0,8.75,1,0.5,1,0,0,
100,0,8.75,1,0.5,1,0,0,
100,0,0.99,1,1.25,1.31,0,0,
100,0,1.19,5,1.08,1,4,0,
100,1,5.01,34,0.99,-3,2,0,
100,1,5.82,17.33,0.99,-1,2,0,
95,9,5.58,4.67,0.83,1,0,0,
100,0,8,2.94,1,1,0,0,
90.91,5,31.5,39.57,-1.67,2.33,0,0,
100,0,2.53,35.5,1.03,1,0,0,
90,0,6.71,1.78,1.12,1.67,0,0,
81.82,0,4.65,13.82,1.29,1.16,0,0,
100,0,6.6,54.3,1.06,1.38,21,0,
100,0,5.98,89.14,0.97,0.64,8,0,
100,0,8.42,89.41,1.01,1,2,0,
100,0,3.31,24,1,1.03,3,0,
100,0,1.35,90.75,1.04,1.75,0,0,
93.18,0,3.97,0,32.33,3,0,0,
100,14,2.67,40.63,1,1.14,20,0,
100,17,2.67,40.63,1,1.14,20,0,
100,0,0.56,10.67,0.89,1,0,0,
100,0,4.3,84,1,0.56,0,0,
100,0,0,0,0.85,0.18,0,0,
100,0,1.73,101.96,1,1.1,0,0,
100,0,2.12,1,1.01,1,0,0,
100,0,1.76,1,0.99,1,0,0,
100,0,1,1,1.35,1.25,0,0,
100,0,96.7,130.8,1.07,0.85,0,0,
100,0,81.8,172.61,1.1,0.96,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,1.29,10.67,1,1,0,0,
100,1,1.25,5.5,1.6,1,0,0,
100,0,256.93,231,1.25,1.42,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,136.26,241.25,1.1,1.23,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,217.71,153.9,1.05,0.48,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,5.5,6,0.89,2,0,0,
100,0,2.63,20.37,1.03,1,0,0,
100,0,448.88,123.77,2.17,1.63,0,6,"Ageing is less indicating incidents are closed in time and 100% SLAs are met, however ARE-I value is unusually high compared to normal data. Could indicate project is spending majority of efforts in resolving incidents"
100,0,95.82,16,1,1,0,0,
100,0,0,0,1.04,0.33,0,0,
100,0,0,0,0.89,0.5,0,0,
100,0,4.4,8,1,1,0,0,
100,1,5.13,24,1,1,1,0,
100,0,25.92,310,0.88,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,25.92,310,0.88,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,4.4,8,1,1,0,0,
100,0,0,0,0.97,0.89,0,0,
100,0,0,0,1,1,0,0,
100,43,4,2.71,0.99,1,0,0,
100,0,1.14,0.6,1,1.67,0,0,
100,0,0.76,10.67,0.89,1,0,0,
100,0,4.33,22,1,1,0,0,
100,0,8.12,106.5,1,1,0,0,
100,17,2.67,40.63,1,1.14,21,0,
100,0,1.13,4.67,1.14,1,0,0,
100,0,14.4,13,1,1,0,0,
100,0,4.22,8.44,1,1,0,0,
100,0,18.74,60.58,1.04,1.33,0,0,
100,0,13.2,53.25,0.83,1,0,0,
100,0,100,50,0.86,1,0,0,
100,0,24.43,16,1.5,-0.33,0,0,
100,0,0,0,1.01,1,1,0,
100,0,10,2.83,0.93,1.14,0,0,
100,0,8.79,8.79,1,1,0,0,
100,0,11.67,1,0.3,1,0,0,
100,0,4.1,8.19,1,1,0,0,
100,0,5.54,39.16,1.07,0.75,0,0,
100,0,8.8,41.67,1.14,1.06,0,0,
100,0,17.5,1,0.22,1,0,0,
100,0,3.32,4,1,1,0,0,
100,0,2,1,1,1,0,0,
100,0,4.04,8.09,1,1,0,0,
100,0,1,1,1,1,0,0,
100,0,1.01,11.57,1,0.88,0,0,
100,0,16,6,1,1,1,0,
100,15,2.67,40.63,1,1.14,10,0,
100,15,2.67,40.63,1,1.14,10,0,
100,0,0.45,4.67,1.05,1,0,0,
100,0,49.12,8,0.81,0.66,21,0,
100,13,0.96,50,1.01,1,0,0,
81.82,0,4.77,13.82,1.23,1.16,0,0,
81.82,0,4.36,13.82,1.36,1.16,0,0,
100,0,8,8,1,1,2,0,
100,0,8,8,1,1,2,0,
100,0,1,1,1,1,0,0,
100,1,1.25,5.5,1.6,1,0,0,
100,0,1.5,4,2,1,0,0,
100,0,2.2,2,0.98,1,0,0,
100,0,1.41,1.33,1,1,0,0,
100,0,3.75,2,1,1,0,0,
100,0,122.04,38.33,1,1,0,0,
100,0,0.78,10.67,1.05,1,0,0,
100,0,0.64,10.67,1.03,1,0,0,
100,19,4,1.24,1.85,1,0,0,
100,1,20.55,24,0.92,1,1,0,
100,0,9.88,6,0.92,1,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
100,1,1,0.71,-1.67,-1.4,1,9,Negative values entered
100,0,3.64,3.95,1,1,4,0,
100,13,3.18,118.06,1,1.17,0,0,
100,0,0.68,9.21,0.97,0.8,0,0,
100,0,9.06,40.83,1.13,1.33,0,0,
100,0,0,5,1,1,0,0,
100,0,7.14,1,1,1,0,0,
100,4,5.58,18,1.03,1.5,0,0,
100,0,1.07,2.5,1,4,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
100,0,3.13,4,1,1,0,0,
100,0,2.83,4,1,1,0,0,
100,0,3.56,4,1,1,0,0,
100,0,0,0.24,4,17,0,0,
100,10,8.8,7.8,0.82,0.4,10,0,
89.01,0,5.26,6.4,0.9,0.83,0,0,
50,1,1,1,5,-1,1,0,
100,55,3.98,2.32,1.22,1,0,0,
100,1,1.46,2.55,4.33,11,1,0,
100,0,5.4,0.69,1.43,1,0,0,
100,0,5.1,0.63,1.25,1,0,0,
100,0,4.45,0.53,1,1,0,0,
100,0,1.5,4,2,1,0,0,
100,1,6.04,19.25,0.99,-5,1,0,
97.22,1,2.73,4.72,0.87,0.69,0,0,
100,0,0.89,0.26,1.18,0.92,0,0,
100,0,4,2.19,1,1,0,0,
100,0,4.3,8.6,1,1,0,0,
100,0,7.82,30,1.06,1,0,0,
100,0,1.49,23,1,1,0,0,
100,0,14.27,20,0.95,1,0,0,
100,0,14.27,10,0.95,1,0,0,
96.67,0,3.7,49.33,1.18,2.25,0,0,
100,0,4.33,84.83,1.18,1.5,0,0,
96.67,10,43.42,28,1.06,6,0,0,
100,0,9.85,10,1,1,0,0,
100,0,9.87,10,1,1,0,0,
100,0,25.5,27.09,6,0.55,0,0,
100,0,80.23,222.87,1,1.25,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,89.05,16,1.01,1,0,0,
100,5,9.9,39.2,1.09,1.25,0,0,
100,0,82.67,150,-1.29,-0.33,0,9,Negative values entered
100,0,1.63,20,1,1,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
100,0,5.12,27.88,1.11,1.78,0,0,
100,0,3.38,137.75,0.92,0.15,0,0,
100,0,2.19,21.05,1.01,0.88,0,0,
100,3,7.8,4,1,1,3,0,
100,0,0.78,10.67,1.05,1,0,0,
100,17,4,4,1.39,0.67,0,0,
100,0,5.63,15.4,1.59,1,10,0,
100,0,19.36,31.2,1.04,1,0,0,
100,0,23.33,20,0.6,1,0,0,
100,14,2.05,17.2,1.01,-0.05,0,0,
100,15,1.7,28.63,1.01,2.4,0,0,
100,14,1.83,160.5,0.97,0.43,0,0,
100,0,2.4,18.75,1.02,0.75,0,0,
100,0,2.33,21.18,1.03,1,0,0,
100,0,68.26,115.48,1.07,1.03,0,0,
100,19,2.77,131.82,1.04,0.33,0,0,
96.55,0,0.01,1,1,5,0,0,
100,0,35.47,72.2,1.07,1,0,0,
100,0,9.88,6,0.92,1,0,0,
100,16,0.07,16,0.93,1,0,0,
100,16,0.07,16,0.88,1,0,0,
100,0,2.72,59.5,1.09,4,0,0,
100,0,9,9,0.87,0.87,0,0,
100,0,5.36,5.37,1.09,1.09,0,0,
100,0,2,1.9,1.33,0.95,0,0,
100,1,1,0.71,-1.67,-1.4,1,9,Negative values entered
100,0,2.14,3.77,1,1,4,0,
100,0,3,3.76,1,1,0,0,
100,0,3,4.04,1,1,0,0,
100,0,8.57,6.67,1,1,1,0,
100,0,7.89,8,1.12,1,1,0,
100,0,4.32,2.96,1,1,4,0,
100,0,3.54,130.2,0.92,0.18,0,0,
100,0,0.56,5.17,0.97,0.88,0,0,
100,3,1.11,1.9,27,21,3,0,
100,0,5.5,0.72,1,1,0,0,
100,3,9.67,1.5,1,1,3,0,
100,0,5,4,1,1,0,0,
100,3,9.67,3,1,1,3,0,
100,0,5.45,0.7,1.57,1,0,0,
100,0,3,5,1,1,0,0,
100,3,9.14,2.4,1.17,1,3,0,
99.75,1,2,3,1,1,1,0,
99.74,1,2,3,1,1,1,0,
100,0,7.39,29.5,0.96,2,0,0,
77.78,4,8.22,6.71,1.13,1,0,0,
77.78,4,8.22,6.71,1.13,1,0,0,
100,0,2.5,4.94,1,1,0,0,
100,0,0.87,19,1,1,0,0,
100,17,4,4,1.39,0.67,0,0,
100,0,5,3.13,1,1,4,0,
100,0,0.71,1,1,1,0,0,
100,0,1.5,4,2,1,0,0,
100,0,2.77,4,1,1,0,0,
100,0,3.13,4,1.12,1,0,0,
100,0,4.23,4,1,1,0,0,
100,0,4.96,24.67,1.29,1.5,0,0,
100,0,5.63,15.4,0.84,1,5,0,
100,0,3.53,15.4,0.92,1,6,0,
100,0,0,0,1,1,1,0,
100,0,4.39,20,1.1,0.89,0,0,
100,0,0.71,1.31,1,0.83,0,0,
100,0,10.57,64,0.86,1,0,0,
96.67,0,3.7,49.33,1.18,2.25,0,0,
100,0,5.58,5.58,0.96,0.96,0,0,
100,0,0.84,6.75,1,1,0,0,
100,0,1.36,3,1,1,0,0,
100,0,11,71,0.86,1.5,0,0,
100,14,2.67,40.63,1,1.14,11,0,
100,3,11.5,3.2,1,1.25,3,0,
100,0,1.75,3.83,1,1,0,0,
100,0,10.57,64,0.86,1,0,0,
100,0,24,24,1,1,5,0,
100,0,8,8,1,1,2,0,
100,0,1.03,1.5,1.03,1,0,0,
100,0,1.79,1.71,1.01,1,0,0,
100,0,8,2.94,1,1,0,0,
100,0,3.55,30,1,1,0,0,
100,0,5.6,38.27,1.08,2.75,0,0,
100,146,4.16,0,0.96,1.84,7,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,186,4.74,0,1,1.8,8,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,4,1,0.6,-0.63,-1.67,4,9,Negative values entered
100,0,1,1,1.13,1,0,0,
100,0,0.07,4,0.98,1,0,0,
100,0,0.63,26,1,1,0,0,
100,0,44,6,0.67,1,0,0,
100,0,1.64,12,2.1,1,0,0,
100,0,2,8.99,1,1.08,0,0,
100,0,11.34,30,0.92,1,3,0,
100,0,1.69,33,1,1,0,0,
100,0,6.13,0,0.95,0.94,0,0,
100,0,36.51,64.5,1.05,1.2,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
100,0,2.6,13.29,1.67,3.5,0,0,
100,0,10.45,58,0.95,2,0,0,
100,1,6.33,24,0.68,1,1,0,
100,1,10,24,1,1,1,0,
100,0,10.96,0,0.77,1,0,0,
100,0,4.27,38.57,1,1,0,0,
100,0,0.71,1,1,1,0,0,
100,186,5.52,0,0.98,1.8,8,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,226,0,0,0.22,-11.33,12,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,0,5.88,10.41,1,0.95,0,0,
100,0,6,6,1,1,0,0,
100,6,13.95,36,0.98,1,0,0,
100,15,9.82,39.2,1.07,1.25,0,0,
100,1,11,6.04,-0.59,9.6,0,0,
66.67,1,22,2.19,-2,-47,0,9,Negative values entered
100,0,4.12,6.96,1.37,3.13,0,0,
100,0,125.4,200.33,1.67,0.6,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,11.75,7.37,2,1,0,0,
100,0,11.42,33,0.99,1,4,0,
100,0,3.77,3.7,0.98,0.94,0,0,
100,0,1.5,8.86,1,1,0,0,
99.07,0,2.05,10.76,1,1,0,0,
100,0,3.35,3.7,0.96,0.94,0,0,
100,0,3.35,3.7,0.96,0.94,0,0,
100,1,0.49,35,1,1,1,0,
90,1,3.27,59.49,0.9,4,0,0,
100,0,3.42,99.71,0.93,0.7,0,0,
100,0,4.48,97.07,1.11,0.94,2,0,
100,0,7.09,307.2,0.92,0.25,6,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
99.73,0,1.26,49.52,0.95,1.31,0,0,
100,5,0,0,0.48,1,0,0,
100,64,1.42,132.1,1.29,0.21,0,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,3,1.87,35.83,1.56,-0.05,0,0,
100,19,3.73,7.27,1.05,-0.2,0,0,
100,0,53.89,43.91,0.88,1,13,0,
100,0,6.49,99.4,0.94,0.71,12,0,
100,0,0.71,1,1,1,0,0,
80,22,0.02,1,1.92,1,0,0,
80,33,0.02,5,1.75,1,0,0,
100,0,8.7,40,1,1.4,0,0,
100,0,8,1,0.56,1,0,0,
100,0,11.19,35,1.01,1,1,0,
100,0,0.7,8.08,0.95,1.44,0,0,
100,0,5,0.44,1,1,0,0,
100,0,5.33,0.65,1.29,1,0,0,
100,3,10.8,2.9,1.25,1,3,0,
100,2,1.07,1,14,5,2,0,
100,0,3.53,15.4,0.92,1,6,0,
100,0,2.55,4.42,1.15,2.38,0,0,
100,0,6,4,1,1,0,0,
100,0,8,8,1,1,0,0,
100,0,5.7,9.58,1.03,1,0,0,
100,0,5.79,7.86,1,1,0,0,
100,0,3.53,15.4,0.92,1,6,0,
100,0,3.37,15.4,0.95,1,5,0,
100,0,3.77,3.7,0.98,0.94,0,0,
100,6,0,4.38,0.99,2,0,0,
100,0,1.57,1,1.27,1,0,0,
100,0,7.03,122,0.92,0.53,4,0,
90,0,2.8,15.5,0.96,3,0,0,
90,0,0.66,16,1.32,1,0,0,
100,0,1,1,1,1,0,0,
100,0,0.4,1,1,1,0,0,
100,0,1,1,1,1,0,0,
80,40,0.02,5,1.76,1,0,0,
100,0,15,34.69,1,1.26,40,0,
100,0,1.26,108.54,0.95,1.09,0,0,
100,0,0,0,0.95,1.86,0,0,
100,0,2.35,4.63,0.74,0.67,0,0,
80,40,0.02,5,1.97,1,0,0,
100,0,6.67,5.67,2.01,2.39,285,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,15,34.69,1,1.26,40,0,
100,0,15,34.69,1,1.26,40,0,
80,53,0.02,5,1.68,1,0,0,
100,0,15,34.69,1,1.26,40,0,
100,0,5.84,37.09,0.93,0.95,0,0,
100,0,6.02,35.31,0.94,0.94,0,0,
100,0,3.87,15,1,1,0,0,
100,0,3.91,15,1,1,0,0,
100,0,3.16,15,1,1,0,0,
100,0,2.68,2.93,1,1,4,0,
100,0,2.69,83.9,0.72,1.57,0,0,
100,0,0.03,12.98,1.09,0.81,0,0,
100,0,1.46,13.79,1.03,1.05,0,0,
100,0,7.89,8,1.12,1,1,0,
100,0,1.25,6.5,1,1,0,0,
100,2,1.33,2.06,9,8,2,0,
100,0,5.51,0.73,1,1,0,0,
100,0,5.09,0.6,1.22,1,0,0,
100,0,14.19,8,1.02,2.5,0,0,
100,0,6.04,0,0.96,0.92,0,0,
97.78,0,23.9,172,0.82,0.33,0,0,
100,0,0,0,1.06,1,0,0,
100,0,7.35,44.41,1.25,1.07,0,0,
100,0,0.71,1,1,1,0,0,
100,0,1,1,1.13,1,0,0,
100,0,3.04,15.67,0.88,1.12,0,0,
100,0,0.71,1,1,1,0,0,
100,0,0.71,1,1,1,0,0,
100,163,6.65,0,0.97,0.64,8,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,0,3.67,2,0.97,1,0,0,
100,0,2.87,82.13,1.09,0.89,0,0,
100,0,6.65,13.5,1,1,0,0,
100,0,3.35,3.7,0.96,0.94,0,0,
100,0,4.85,91.52,1,1.07,3,0,
100,0,4.96,119.28,1.03,0.71,8,0,
100,0,5,2,1,1,0,0,
100,0,14.02,48,1,1,0,0,
100,0,4.54,9,0.83,1,0,0,
100,0,132.81,243.5,1.18,0.5,2,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,172.34,356.25,1.04,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,51.54,222.38,0.88,1.44,2,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,6.18,44.42,0.93,1.24,4,0,
117.65,0,2.8,1,1.03,0.67,0,5,"%SLAs met is more than 100%, please re-check"
100,0,5.03,22.86,0.95,1,0,0,
100,0,7.33,7,1,1,0,0,
100,0,10.46,2.63,0.94,0.89,0,0,
99.88,0,1.69,51.92,1.03,1.09,0,0,
100,0,4.17,2.2,1,1,0,0,
100,0,4.32,1.71,1,1,0,0,
100,0,1.16,15,0.99,1,0,0,
100,0,0.84,15,0.94,1,0,0,
100,0,4.42,5,0.83,1,0,0,
100,0,2.75,3.62,0.97,0.94,0,0,
100,0,11.53,35,1.07,1,0,0,
100,0,10.19,35,1.02,1,5,0,
100,75,4,2.85,1.07,1,0,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,0,3.68,30.75,1.11,2,0,0,
97.52,3,1.09,26.82,0.98,2.2,0,0,
64.44,32,5.25,25.75,0.64,1.33,0,0,
96.95,4,1.02,147.5,0.97,0.67,0,0,
100,0,0,0,1.03,1,1,0,
100,0,0,0,1,1,1,0,
100,0,2,1,1,1,0,0,
97.68,0,0,0,0.96,-6,0,0,
100,0,22.5,39,0.5,0.5,0,0,
100,0,16.21,2,1,2,0,0,
100,0,0,0,0.96,0.89,0,0,
100,0,0,0,0.74,1.14,0,0,
100,0,3.77,3.7,0.98,0.94,0,0,
100,0,1.71,2,1,1,0,0,
100,0,1.19,3,0.87,1,0,0,
100,0,0,0,1.11,0.5,0,0,
